,Year,County,Industry.sector,Chemical,Clean.air.act.chemical,Classification,Metal,Metal.category,Carcinogen,PFAS,Fugitive.air.emissions,Stack.air.emissions,Surface.water.discharges,Class.1.well.injections,Class.2.well.injections,RCRA.landfill,non-RCRA.landfill,Land.treatment.application.farming,RCRA.surface.impoundment,non-RCRA.surface.impoundment,non.landfill.land.treatment.surface.impoundment.disposal,Onsite.total.release,POTW.transfers.for.release.disposal.,POTW.transfers.for.treatment,POTW.total.transfers,transfer.for.storage.only,transfer.for.solidification,transfer.of.wastewater.treatment,transfer.of.m40.metal,transfer.of.m61.metal,transfer.for.underground.injection,transfer.for.class1.injection,transfer.for.class2.injection,transfer.for.landfills.surface.impoundments,transfer.for RCRA.subtitle3.surface.impoundments,transfer.of.other.surface.impoundments,transfer.to.other.landfills,transfer.to.RCRA.subtitle3.landfills,transfer.for.land.treatment,transfer.for.land.disposal,transfer.for.other.offsite.management,transfer.to.waste.broker,unknown.transfer,offsite.release.total,transfer.of.solvents/organics,transfer.for.metals.recovery,transfer.for.other.recovery/reuse,transfer.for.acid.regeneration,transfer.to.waste.broker,off.site.recycled.total,transfer.for.energy.recover,transfer.to.waste.broker/energy.recovery,offsite.energy.recovery.total,non-metal.solidification/stabilization,transfer.for.incineration/thermal.treatment,transfer.for.incineration/insignificant.fuel.value,transfer.of.m61.non.metal,transfer.for.other.waste.treatment,transfer.to.waste.broker/waste.treatment,offsite.treated.total,total.quantity.of.unclassified,total.offsite.transfer.quantity,on.site.and.off.site.total.releases,some.other.total.releases,onsite.contained.releases,onsite.other.releases,offsite.contained.releases,offsite.other.releases,energy.recovery.onsite,energy.recovery.offsite,recycling.onsite.,recycling.offsite,treatment.onsite,treatment.offsite,production.waste,one.time.release,production.ratio.or.activity.index,production.ratio
4625,2016,ERIE,Primary Metals,Nickel,YES,TRI,YES,1,YES,NO,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,763556,0,0,0,763556,0,0,0,0,0,0,0,0,0,0,0,763561,10,0,0,5,0,5,0,0,0,763556,0,0,763566,NA,ACTIVITY,0.87
4626,2016,ONEIDA,Primary Metals,Copper,NO,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,8002,0,0,0,8002,0,0,0,0,0,0,0,0,0,0,0,8648,646,0,0,0,0,646,0,0,0,8002,0,0,8648,NA,PRODUCTION,0.8
4627,2016,NIAGARA,Nonmetallic Mineral Product,Nitric acid,NO,TRI,NO,0,NO,NO,9,9,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,0,92393,0,92411,NA,PRODUCTION,0.73
4628,2016,MONTGOMERY,Primary Metals,Ethylbenzene,YES,TRI,NO,0,YES,NO,0,888,0,0,0,0,0,0,0,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,0,5,0,0,0,0,5,0,240,888,0,0,888,0,0,0,235,0,0,19229,5,20357,NA,PRODUCTION,1.02
4629,2016,ORANGE,Petroleum Bulk Terminals,Naphthalene,YES,TRI,NO,0,YES,NO,3.9,2,1,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,7.04,0,0,6.9,0,0.14,0,0,0,0,4,0,11.04,NA,ACTIVITY,0.95
4630,2016,SUFFOLK,Petroleum Bulk Terminals,Ethylbenzene,YES,TRI,NO,0,YES,NO,37,150,0,0,0,0,0,0,0,1.4,0,188.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0.022,0,0,0,0,2.4,2.4,0,1,1,0,0,0,0,0,0,0,0,3.422,188.422,0,0,188.4,0.022,0,0,1,0,2.4,0,0,191.822,NA,PRODUCTION,1.11
4631,2016,NASSAU,Petroleum Bulk Terminals,Benzene,YES,TRI,NO,0,YES,NO,338,386,0.09,0,0,0,0,0,0,0,0,724.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665,2389.09,0,0,672.09,0,12,0,0,0,0,1065,0,1749.09,1705,ACTIVITY,1
4632,2016,MONROE,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,34107,34107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34107,0,34107,0,0,0,0,0,0,0,0,0,0,0,34107,34107,NA,PRODUCTION,1.23
4633,2016,ULSTER,Other,Polycyclic aromatic compounds,YES,PBT,NO,0,YES,NO,0.408,0.049,0,0,0,0,0,0,0,0,0,0.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457,0,0,0.457,0,0,0,0,0,0,0,0,0.457,NA,PRODUCTION,1.37
4634,2016,SUFFOLK,Petroleum Bulk Terminals,Benzene,YES,TRI,NO,0,YES,NO,2,67,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,0,0,21.8,0,0,0,0,15.25,0,0,0,0,15.25,0,37.05,69,0,0,69,0,0,0,0,0,21.8,0,15.25,106.05,NA,PRODUCTION,0.89
4635,2016,CATTARAUGUS,Fabricated Metals,Chromium,YES,TRI,YES,1,NO,NO,0,24,0,0,0,0,0,0,0,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19122,0,0,0,0,0,0,19123,0,28512,0,0,0,28512,0,0,0,0,0,0,0,0,0,0,0,47635,19147,0,0,24,19122.76,0.24,0,0,0,28512,0,0,47659,NA,PRODUCTION,1.23
4636,2016,ONONDAGA,Chemical Wholesalers,Tetrachloroethylene,YES,TRI,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
4637,2016,ONEIDA,Primary Metals,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,TRI,NO,0,NO,NO,5,750,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76505,0,0,0,0,0,76505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76505,77260,0,0,755,76505,0,0,0,0,0,0,0,77260,NA,ACTIVITY,1
4638,2016,RENSSELAER,Paper,Ethylbenzene,YES,TRI,NO,0,YES,NO,81,2785,0,0,0,0,0,0,0,0,0,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,978,0,0,0,0,0,0,0,0,978,2866,0,0,2866,0,0,0,978,0,0,56749,0,60593,NA,PRODUCTION,0.9
4639,2016,KINGS,Chemicals,"1,2,4-Trimethylbenzene",NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
4640,2016,SUFFOLK,Fabricated Metals,Tetrachloroethylene,YES,TRI,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3917.4,0,0,0,0,3917.4,0,0,0,0,0,0,0,0,0,0,0,3917.4,0,0,0,0,0,0,0,0,0,3917.4,0,0,3917.4,NA,PRODUCTION,0.47
4641,2016,ONEIDA,Food,Zinc compounds,NO,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
4642,2016,MONROE,Chemicals,Ethylene glycol,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,12.16,139.84,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.84,0,152,12.16,0,0,0,0,12.16,0,0,0,0,0,139.84,152,NA,PRODUCTION,0.16
4643,2016,NIAGARA,Chemicals,Hydroquinone,YES,TRI,NO,0,NO,NO,0,14.16,0,0,0,0,0,0,0,0,0,14.16,5852.48,67303.52,73156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5852.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67303.52,0,73156,5866.64,0,0,14.16,0,5852.48,0,0,0,0,0,67303.52,73170.16,NA,PRODUCTION,1
4644,2016,DUTCHESS,Plastics and Rubber,Zinc compounds,NO,TRI,YES,1,NO,NO,0,2170,0,0,0,0,0,0,0,0,0,2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,289,0,0,0,0,0,0,0,0,0,0,0,289,2170,0,0,2170,0,0,0,0,0,289,0,0,2459,NA,PRODUCTION,1
4645,2016,HERKIMER,Machinery,Manganese,YES,TRI,YES,1,NO,NO,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,70,0,2180,0,0,0,2180,0,0,0,0,0,0,0,0,0,0,0,2250,73,0,0,3,70,0,0,0,0,2180,0,0,2253,NA,PRODUCTION,2.05
4646,2016,ONEIDA,Nonmetallic Mineral Product,Lead,YES,PBT,YES,1,YES,NO,0.0021968,0.0001977,0,0,0,0,0,0,0,0,0,0.0023945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023945,0,0,0.0023945,0,0,0,0,0,0,0,0,0.0023945,NA,PRODUCTION,0.81
4647,2016,SARATOGA,Chemicals,Lead compounds,YES,PBT,YES,1,NO,NO,0.13,1.8,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,11.5,0,24.45,0,579,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,603.45,26.38,0,0,1.93,0.75,23.7,0,0,0,579,0,0,605.38,NA,PRODUCTION,0.9
4648,2016,LEWIS,Food,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,57724.7,57724.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57724.7,0,57724.7,0,0,0,0,0,0,0,0,0,0,0,57724.7,57724.7,NA,PRODUCTION,1.34
4649,2016,SARATOGA,Chemicals,Methanol,YES,TRI,NO,0,NO,NO,250,1800,541,0,0,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,120000,0,120000,250,51150,0,0,0,0,51400,0,171405,2596,0,0,2591,0,5,0,120000,0,0,130000,51400,303996,NA,PRODUCTION,0.9
4650,2016,ERIE,Petroleum,Toluene,YES,TRI,NO,0,NO,NO,155,1184,0,0,0,0,0,0,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339,0,0,1339,0,0,0,0,0,0,29403,0,30742,NA,PRODUCTION,0.74
4651,2016,NIAGARA,Nonmetallic Mineral Product,Nitric acid,NO,TRI,NO,0,NO,NO,1100,14850,0,0,0,0,0,0,0,0,0,15950,0,2200,2200,0,0,0,0,0,0,0,0,0,0,0,3740,0,0,0,0,0,0,3740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,5940,19690,0,0,15950,3740,0,0,0,430000,0,145200,2200,597090,NA,PRODUCTION,1.1
4652,2016,GREENE,Petroleum Bulk Terminals,Polycyclic aromatic compounds,YES,PBT,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
4653,2016,ERIE,Transportation Equipment,Lead,YES,PBT,YES,1,YES,NO,0.03,0.3,0,0,0,0,0,0,0,0,0,0.33,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,1206.2,1206.2,0,0,0,0,0,0,0,0,0,0,0,1206.3,0.43,0,0,0.33,0.06,0.04,0,0,0,1200,0,0,1200.43,NA,PRODUCTION,1.03
4654,2016,ONEIDA,Transportation Equipment,Lead compounds,YES,PBT,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,1.48,0,3887.3,537.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4425.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4425.88,4425.88,0,0,0,0.9324,4424.9476,0,0,0,0,0,0,4425.88,NA,PRODUCTION,1.17
4655,2016,NASSAU,Transportation Equipment,Copper,NO,TRI,YES,1,NO,NO,0.21,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50641,0,0,0,50641,0,0,0,0,0,0,0,0,0,0,0,50641,0.21,0,0,0.21,0,0,0,0,0,50641,0,0,50641.21,NA,PRODUCTION,0.86
4656,2016,ORANGE,Petroleum Bulk Terminals,Ethylbenzene,YES,TRI,NO,0,YES,NO,2,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,9,NA,ACTIVITY,1.3
4657,2016,CATTARAUGUS,Electrical Equipment,Copper,NO,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,3800,3800,0,0,0,0,0,0,0,0,0,0,0,3825,25,0,0,0,25,0,0,0,0,3800,0,0,3825,NA,ACTIVITY,0.89
4658,2016,WASHINGTON,Paper,Zinc compounds,NO,TRI,YES,1,NO,NO,0,0,61,0,0,2269,0,0,0,0,0,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,0,0,0,0,0,0,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,4289,0,2269,61,1959,0,0,0,0,0,0,0,4289,NA,ACTIVITY,0.54
4659,2016,SCHENECTADY,Chemicals,n-Butyl alcohol,NO,TRI,NO,0,NO,NO,5,120,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,65,0,0,0,0,0,0,3300,563,3863,0,0,0,0,0,0,0,0,3928,190,0,0,121,0,65,0,3863,0,0,7300,0,11349,NA,PRODUCTION,0.76
4660,2016,NIAGARA,Hazardous Waste,Lead,YES,PBT,YES,1,YES,NO,0,0,0,0,0,0,710,0,0,0,0,710,3.58,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,713.58,0,710,0,2.2554,1.3246,0,0,0,0,0,0,713.58,NA,PRODUCTION,0.96
4661,2016,WAYNE,Computers and Electronic Products,Lead,YES,PBT,YES,1,YES,NO,0,3.1,0,0,0,0,0,0,0,0,0,3.1,0.207,0,0.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,8.007,0,1038.83,0,0,0,1038.83,0,0,0,0,0,0,0,0,0,0,0,1046.837,11.107,0,0,3.1,0.13041,7.87659,0,0,0,1038.83,0,0,1049.937,NA,PRODUCTION,0.67
4662,2016,ONONDAGA,Chemicals,Certain glycol ethers,YES,TRI,NO,0,NO,NO,58,1,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2952,0,2952,0,361,0,0,0,0,361,0,3313,59,0,0,59,0,0,0,2952,0,0,0,361,3372,NA,ACTIVITY,1.35
4663,2016,ERIE,Petroleum Bulk Terminals,Ethylene glycol,YES,TRI,NO,0,NO,NO,0.1,0.05,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92164,0,0,92164,0,0,0,0,0,0,0,0,0,0,0,92164,0.15,0,0,0.15,0,0,0,0,0,92164,0,0,92164.15,NA,ACTIVITY,1
4664,2016,ALBANY,Other,Chromium,YES,TRI,YES,1,NO,NO,0,33,1.57,0,0,0,0,0,0,0,0,34.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,0,0,0,0.81,0,0,2408.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408.81,2443.38,0,0,34.57,2408,0.81,0,0,0,0,0,0,2443.38,NA,PRODUCTION,0.91
4665,2016,WASHINGTON,Electrical Equipment,Lead,YES,PBT,YES,1,YES,NO,0,0,0.26,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.86,0,0,0.26,1.6,0,0,0,0,0,0,0,1.86,NA,PRODUCTION,0
4666,2016,BRONX,Petroleum Bulk Terminals,Toluene,YES,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
4667,2016,ERIE,Chemicals,Dichloromethane,YES,TRI,NO,0,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
4668,2016,OSWEGO,Primary Metals,Copper,NO,TRI,YES,1,NO,NO,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,7888,0,0,0,7888,0,0,0,0,0,0,0,0,0,0,0,8514,637,0,0,11,0,626,0,0,0,7888,0,0,8525,NA,PRODUCTION,0.9
4669,2016,RENSSELAER,Chemicals,"N,N-Dimethylformamide",YES,TRI,NO,0,NO,NO,0,168.5,0,0,0,0,0,0,0,0,0,168.5,303.24,3487.26,3790.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.24,0,0,0,0,0,0,51444,0,51444,0,0,0,0,0,0,3487.26,0,55234.5,471.74,0,0,168.5,0,303.24,0,51444,0,0,3790.5,3487.26,59193.5,NA,PRODUCTION,0.64
4670,2016,GENESEE,Paper,Lead compounds,YES,PBT,YES,1,NO,NO,0,0.25,0,0,0,0,0.6,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0.6,0.25,0,0,0,0,0,0,0,0,0.85,NA,PRODUCTION,1.1
4671,2016,ERIE,Nonmetallic Mineral Product,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,PRODUCTION,0.87
4672,2016,MADISON,Fabricated Metals,Nickel,YES,TRI,YES,1,YES,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0.02,NA,PRODUCTION,1
4673,2016,MONROE,Electric Utilities,Dioxin and dioxin-like compounds,YES,Dioxin,NO,0,YES,NO,0.002468,0.465096,0.175608,0,0,0,0,0,0,0,0,0.643172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612065,0,0,0.049911,0,0,0.661976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661976,1.305148,0,0,0.643172,0.612065,0.049911,0,0,0,0,0.362292,0,1.66744,NA,PRODUCTION,1.09
4674,2016,RENSSELAER,Paper,Toluene,YES,TRI,NO,0,NO,NO,424,14901,0,0,0,0,0,0,0,0,0,15325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63833,63833,0,0,0,0,0,0,0,0,63833,15325,0,0,15325,0,0,0,63833,0,0,319081,0,398239,NA,PRODUCTION,1.07
4675,2016,OSWEGO,Chemicals,Toluene,YES,TRI,NO,0,NO,NO,0,11,0,0,0,0,0,0,0,0,0,11,0.72,2.28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,3,11.72,0,0,11,0.03,0.69,0,0,0,0,0,2.28,14,NA,PRODUCTION,1.05
4676,2016,MONROE,Chemicals,Triethylamine,YES,TRI,NO,0,NO,NO,6,251,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,136,0,0,0,0,0,0,17138,0,17138,0,650,0,988,0,0,1638,0,18912,393,0,0,257,0,136,0,17138,0,0,0,1638,19169,NA,PRODUCTION,1
4677,2016,CHAUTAUQUA,Food,Zinc compounds,NO,TRI,YES,1,NO,NO,5,5,0,0,0,0,0,0,0,0,0,10,57.2,0,57.2,0,0,0,0,0,0,0,0,0,0,0,0,201.9,0,0,0,0,0,259.1,0,0,1391,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,1650.1,269.1,0,0,10,201.9,57.2,0,0,0,1391,0,0,1660.1,NA,PRODUCTION,1
4678,2016,JEFFERSON,Chemical Wholesalers,Manganese compounds,YES,TRI,YES,1,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA
4679,2016,DUTCHESS,Fabricated Metals,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,TRI,NO,0,NO,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5510,0,0,5510,0,5510,0,0,0,0,0,0,0,0,0,0,0,5510,5510,NA,ACTIVITY,0.81
4680,2016,ORANGE,Plastics and Rubber,Diisocyanates,YES,TRI,NO,0,NO,NO,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,0,0,0,0,0,2730,0,2730,2,0,0,2,0,0,0,0,0,0,0,2730,2732,NA,PRODUCTION,1
4681,2016,NIAGARA,Chemicals,Chlorine,YES,TRI,NO,0,NO,NO,189.2,968.6,0,0,0,0,0,0,0,0,0,1157.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.8,0,0,968.6,0,0,0,0,0,0,0,0,968.6,189.2,PRODUCTION,0.97
4682,2016,ERIE,Machinery,Nickel,YES,TRI,YES,1,YES,NO,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,211742,0,0,0,211742,0,0,0,0,0,0,0,0,0,0,0,211743,11,0,0,10,1,0,0,0,0,211742,0,0,211753,NA,PRODUCTION,0.37
4683,2016,ALBANY,Nonmetallic Mineral Product,Tetrachloroethylene,YES,TRI,NO,0,YES,NO,38.43,1.56,0,0,0,0,0,0,0,0,0,39.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.91,0,0,0,0,66.91,0,0,0,0,0,134.44,0,0,0,134.44,0,201.35,39.99,0,0,39.99,0,0,312675,0,0,66.91,0,134.44,312916.34,NA,PRODUCTION,1.25
4684,2016,CATTARAUGUS,Chemicals,Toluene,YES,TRI,NO,0,NO,NO,0,849,0,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677,0,677,0,0,0,0,0,0,0,0,677,849,0,0,849,0,0,0,677,0,0,0,0,1526,NA,PRODUCTION,0.92
4685,2016,TIOGA,Computers and Electronic Products,Certain glycol ethers,YES,TRI,NO,0,NO,NO,18.1,1207.8,0,0,0,0,0,0,0,0,0,1225.9,0,18976,18976,0,0,0,0,0,0,0,0,0,0,0,0.8,10,0,0,16.1,0,0,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18976,0,19002.9,1252.8,0,0,1225.9,10.8,16.1,0,0,0,0,0,18976,20228.8,NA,PRODUCTION,1
4686,2016,NASSAU,Petroleum Bulk Terminals,Naphthalene,YES,TRI,NO,0,YES,NO,2,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,735,0,739,NA,ACTIVITY,0.96
4687,2016,SUFFOLK,Fabricated Metals,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",YES,TRI,NO,0,NO,NO,250,5,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,0,0,0,0,0,0,0,0,255,NA,PRODUCTION,0.77
